BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9
299.1712481,9.593172146,4.317724175,7.845898639,3.38144649,4.387465442,3.857457212,1.305665965,94.83450632,297.0895603,0.916666667,1.5,2.0,-0.22,282.22,5.952702816,10.08782407,-4.262313908,15,27.21188414,61.41178456,23.41473277,56.41666667
573.7584635,11.61259087,9.800086501,9.800086501,6.14485836,6.14485836,4.7479573,2.719913498,0.0,329.1627082,1.066666667,1.733333333,2.4,-1.04,306.212,2.193985627,10.74091167,0.084377575,1,0.0,57.47053937,6.420821623,38.16666667
86.91694058,6.275874227,3.781380651,3.781380651,2.891113005,2.891113005,1.715433089,0.853139966,0.0,194.0579088,1.5,2.083333333,2.416666667,-0.02,184.175,6.884214104,11.50731808,0.003166572,3,17.74406608,25.23563636,4.794537184,33.33147546
128.6211125,4.629427618,2.816496581,2.816496581,1.877144418,1.877144418,1.341425769,0.534973659,17.98045141,148.0735589,1.6,2.1,2.3,-1.55,140.05,3.479710145,10.52003739,-1.139725529,4,17.98045141,25.3043057,9.589074368,34.75
72.58027135,3.180739213,1.828348439,1.828348439,1.230735259,1.230735259,0.389527556,0.0,12.57618725,89.04767846,1.166666667,1.666666667,1.666666667,-0.86,82.038,1.72154519,9.553611111,-1.344907407,4,5.969305288,12.96557803,4.794537184,25.33333333
128.9546184,4.914213562,3.034034169,3.034034169,2.970426594,2.970426594,1.929821264,0.790638472,0.0,203.1105758,1.571428571,2.285714286,2.285714286,-0.02,190.228,5.92,9.931102608,0.653287037,5,20.76713885,25.23563636,4.794537184,23.41944444
65.95524698,3.931851653,2.095903689,2.095903689,1.127304926,1.127304926,0.513893756,0.0,0.0,87.06841391,1.5,2.083333333,2.833333333,-1.28,84.03,1.267891157,8.669259259,0.226313043,2,10.90292493,0.0,0.0,21.66666667
856.4899384,9.308060413,5.968908462,5.968908462,6.127692283,6.127692283,4.30848714,2.459514029,0.0,341.1627082,0.833333333,1.466666667,2.933333333,-2.4,318.223,3.017821871,10.23630212,0.084377575,0,0.0,0.0,0.0,53.66666667
1864.216584,24.91094036,13.81830985,19.50954241,11.62459267,16.92784294,11.78334552,4.402408062,95.77421527,838.1285133,1.053571429,1.709090909,2.45945946,-3.42,799.284,12.89627951,12.6421127,-5.585973016,29,75.21737353,50.91206274,55.4920294,113.8838603
714.3532093,13.2536913,11.7834697,11.7834697,9.988179493,9.988179493,8.347077651,7.281019868,0.0,224.0684735,1.136363636,1.818181818,2.690909091,-0.02,212.163,2.193473423,12.15360493,-0.325827865,3,5.783244946,83.84280178,4.794537184,43.33333333
145.3883389,4.180739213,2.444746743,3.713500452,1.739210955,2.719449317,0.925868118,0.592465594,5.969305288,152.0473441,1.083333333,1.5,1.5,-1.71,144.085,1.402945662,10.23630212,-0.785925926,2,5.969305288,0.0,0.0,27.83333333
1881.179805,26.57273641,16.07543682,22.11286576,12.74689395,18.02589002,11.01938757,4.61019361,95.63955417,881.146903,1.056603774,1.716981132,2.358490566,-2.97,839.305,14.21716339,12.68046261,-5.587775031,31,75.11065871,63.43685075,55.4920294,117.6610247
159.4212455,5.03658126,3.414883682,3.414883682,2.149521969,2.149521969,0.956182453,0.370081651,29.87838906,162.0528234,1.076923077,1.538461539,1.846153846,-1.1,152.061,2.450658096,10.04319444,-1.831018519,5,11.93861058,12.14580722,14.32593732,51.5
371.6298619,7.341111713,4.068246948,4.068246948,3.052714342,3.052714342,2.579511904,1.081733811,12.71084835,221.0899372,1.416666667,2.166666667,2.916666667,-0.9,206.089,2.472041523,11.1510731,-1.914178634,5,16.98174072,25.3043057,4.794537184,24.33333333
879.0169306,14.79995003,9.981875037,12.17677235,7.988493809,9.89892618,6.64551686,3.554681342,82.64301273,584.2634849,1.181818182,1.727272727,2.345454546,-1.59,544.436,6.948400351,10.2380483,-5.560622239,18,21.42863919,61.41178456,36.75648535,69.13095695
378.0184384,10.3630811,5.611766457,7.079025681,4.649328768,5.526831883,3.932568424,2.879555443,82.64301273,342.1162115,1.176470588,1.852941177,2.5,-1.14,320.121,6.772139179,11.63760153,-5.276575465,16,15.64539425,24.53980033,31.96194817,69.13095695
569.4056212,12.1557283,8.869572099,8.869572099,8.606513437,8.606513437,5.695510781,3.404139716,0.0,288.2453156,0.666666667,1.5,2.285714286,-0.29,260.207,1.775658963,10.31856541,-0.037563829,1,0.0,111.3516902,0.0,40.0
503.1213666,8.715214055,5.783691346,5.783691346,4.337963013,5.498622905,2.917654419,1.267894404,0.0,280.2402303,1.333333333,1.833333333,2.333333333,-1.53,248.196,1.592812706,5.145949894,0.114814815,1,0.0,0.0,0.0,46.5
1960.177095,26.08957316,16.84100574,22.34779128,13.18038065,18.48388543,12.32044029,5.390148498,84.55497195,905.1024514,1.0,1.684210526,2.368421053,-2.44,867.362,4.329348037,12.67498613,-5.560622239,29,69.14135342,70.36058795,50.69749222,106.7103767
1627.461428,23.51709351,12.85278951,17.18688425,9.126456595,11.76339397,8.240162962,3.393789233,84.55497195,703.4506765,0.766666667,1.733333333,2.4,-2.48,674.484,18.36090259,12.64438027,-5.567778168,29,69.14135342,50.91206274,50.69749222,90.33568059
328.8309826,6.664703798,3.856515095,3.856515095,2.816708822,2.816708822,1.910460047,1.03007608,5.969305288,169.0044933,1.25,1.916666667,2.416666667,-1.59,164.072,1.416344473,11.12148148,-0.145462963,3,11.65669156,6.420821623,14.38361155,33.51001655
275.1727756,8.097241432,5.313504174,6.325230761,3.986902906,5.819990956,2.811769003,1.289774594,45.13547137,260.0297186,1.147058824,1.823529412,2.470588235,-0.09,247.031,5.405254028,10.55601852,-4.730487804,10,7.822697123,30.70589228,13.8256584,47.51588191
719.9644884,11.17052241,7.483989718,7.483989718,6.99683581,6.986414141,4.132950397,3.715418686,29.49940826,338.0627501,1.045454546,1.818181818,2.590909091,-1.59,318.223,2.198095902,12.09279628,-1.54253356,4,17.41692971,58.15951529,4.794537184,55.02759448
268.0397226,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.081733811,28.81502539,180.0633881,1.583333333,2.166666667,2.916666667,-1.97,168.06,4.537179054,10.65551816,-0.772731482,5,5.969305288,18.88348408,11.21535881,45.66666667
272.1315479,5.270856948,3.376291529,3.376291529,2.269205915,2.269205915,1.529818232,0.715163637,12.01114612,164.0473441,1.181818182,1.909090909,2.636363636,-1.51,156.096,1.277891157,10.74490741,-0.191621315,6,11.32049115,6.9237372,0.0,35.5
440.0861905,10.70048372,6.465137918,9.4868869,5.837764471,7.718719526,3.710047007,1.770578623,50.53524495,389.0736491,1.333333333,1.888888889,2.388888889,-0.31,374.149,5.379832211,11.44642621,-4.597737308,14,20.76713885,31.02274752,18.34940556,63.36988082
145.3715149,5.53658126,3.217863939,3.217863939,2.574279851,2.574279851,1.766738912,0.755126614,12.01114612,168.0422587,1.333333333,2.444444444,2.777777778,-1.69,160.092,1.784007561,10.52003565,-0.293932387,3,16.02530659,6.103966388,0.0,34.25
153.0574246,8.793512317,5.829901953,5.829901953,4.359807077,4.359807077,2.849937792,1.333578975,11.24901029,268.0794321,1.25,2.133333333,2.833333333,-0.24,252.09,2.992733564,11.12148148,-0.792434151,4,17.74406608,58.29031018,4.794537184,33.67044692
344.0184384,8.417121318,5.143525339,5.143525339,4.058932915,4.058932915,3.360525692,2.011363762,12.01114612,242.0942943,1.25,1.9,2.4,-1.1,228.162,2.515851368,10.13722175,-0.912324396,4,16.87223022,37.45011291,11.21535881,62.66666667
105.9209386,4.698377303,3.971007039,3.971007039,2.151457728,2.151457728,1.264280325,0.895229535,12.01114612,152.0473441,1.5,2.1,2.3,-0.61,144.085,3.201490511,10.42133409,-1.049991969,4,5.969305288,25.3043057,4.794537184,34.16666667
340.7692009,6.770856948,3.675670458,3.675670458,2.558245711,2.558245711,1.804675176,1.04827727,0.0,183.0895433,1.230769231,1.923076923,2.384615385,-1.97,170.107,2.023723431,11.50017385,-0.36211404,4,12.31727504,0.0,4.794537184,36.14625992
149.0719185,5.91279002,2.262570355,3.431698411,1.804460078,2.249553266,1.083603933,0.196487206,13.92666351,196.0583027,1.833333333,2.333333333,2.777777778,-0.63,184.059,4.189048926,9.801944444,-4.621501461,8,13.92666351,0.0,13.88333263,25.08865154
412.4378202,7.413591358,4.982539692,4.982539692,3.38002066,3.38002066,2.854320402,1.120915327,36.35060992,225.0637225,1.05,1.7,2.05,-1.39,216.108,4.294138818,10.97518692,-2.03125,11,40.98676491,24.41586555,14.38361155,58.66666667
246.4228653,7.18655783,4.413147866,4.413147866,2.718577529,3.70285439,1.877845245,0.828834676,19.96850434,226.047738,1.357142857,2.0,2.642857143,-0.53,216.108,5.363379356,10.36770306,-4.538696421,10,7.822697123,18.31189916,9.088795447,39.33447238
178.3185567,5.16390246,3.431698411,3.431698411,2.583934884,2.583934884,1.786059573,1.03007608,11.36131649,175.0480724,1.083333333,1.5,2.0,-0.69,166.068,1.415744324,9.11287037,-0.406242441,3,5.783244946,0.0,11.21535881,33.16666667
289.9017745,5.947264863,3.915975403,3.915975403,2.514181782,2.514181782,1.664651573,0.924663933,12.01114612,178.047738,1.333333333,1.916666667,2.416666667,-1.85,168.06,1.788506891,11.50371352,-0.933313492,6,16.87223022,18.88348408,11.21535881,42.16666667
240.2879489,4.198377303,2.787773283,2.787773283,1.927161032,1.927161032,1.157634178,0.62569656,5.969305288,128.0585775,1.666666667,2.444444444,2.777777778,-1.51,120.067,1.253904639,10.27140968,-0.930555556,3,11.65669156,0.0,0.0,30.0
487.0728097,6.630228955,4.265914341,4.265914341,3.174706715,3.174706715,2.020815066,1.268800842,0.0,156.1514153,1.454545455,2.090909091,2.590909091,-1.79,136.109,1.600482716,10.31856541,-0.383680556,4,11.594566,6.103966388,0.0,36.72992722
281.7021006,7.259037475,4.219343412,6.548734657,3.678556114,4.324150302,2.588099173,1.077096429,12.14580722,259.045703,1.384615385,2.076923077,2.769230769,-0.01,245.039,7.028341063,11.72108636,-0.933641975,8,22.2754856,12.14580722,4.794537184,35.65755008
28.0184539,1.732050808,0.781474414,0.781474414,0.456088798,0.456088798,0.0,0.0,6.472220865,44.0057796,2.619047619,2.619047619,2.619047619,-0.08,44.009,-27.04,8.361111111,-0.8475,2,6.472220865,0.0,6.420821623,21.33333333
96.6017922,3.180739213,2.239272035,2.239272035,1.542593429,1.542593429,0.711731036,0.275437576,12.01114612,114.0429274,1.285714286,1.857142857,1.857142857,-0.86,108.052,3.479710145,9.846435185,-1.027592593,4,11.75255023,12.20406657,9.589074368,27.5
292.4552797,5.43042811,3.915975403,3.915975403,2.476804346,2.476804346,1.507704509,0.799190167,5.969305288,203.0793725,1.333333333,2.0,2.666666667,-0.79,194.125,5.43,10.74091167,-1.590277778,6,5.969305288,25.3043057,4.794537184,43.16666667
233.8861379,7.147065708,3.217863939,5.829901953,2.422954743,4.606121354,2.558245711,0.826742734,44.87655915,230.0191539,1.181818182,1.636363636,2.272727273,-0.44,219.021,7.474642428,11.51932472,-4.784797878,9,13.60594207,6.103966388,14.38361155,51.2325
1096.056427,20.34885779,12.87223022,18.90315449,11.86030241,11.86030241,8.319310888,7.732048001,0.0,837.1570738,0.866666667,1.356666667,1.733333333,-1.96,735.01,8.12334598,11.08782595,-0.26,3,5.783244946,65.18961707,0.0,73.63491667
273.1386867,8.77005561,5.888090439,5.888090439,4.540964727,4.540964727,2.862813231,1.86705949,37.62962948,268.0794321,0.916666667,1.5,2.0,-0.24,252.09,2.206113573,9.119537037,-1.628518519,7,0.0,36.80985867,9.589074368,44.33333333
2.0,1.414213562,0.319001447,0.319001447,0.0,0.0,0.0,0.0,6.674590972,126.0013597,2.666666667,3.0,3.0,-0.73,112.04,0.048917118,7.430555556,-4.5,7,6.286160523,0.0,9.430555556,9.430555556
133.7744375,4.81034907,2.703693406,2.703693406,1.904313522,1.904313522,1.060947936,0.461239621,5.969305288,132.0422587,1.545454546,2.0,2.272727273,-0.9,124.051,1.074893623,10.74953704,-1.342685185,4,11.75255023,6.420821623,9.589074368,26.83333333
979.1417051,10.81096817,11.22181622,11.22181622,8.447651502,8.447651502,7.562038353,3.825005469,46.24737705,556.4065659,1.043478261,1.769230769,2.483870968,-0.57,534.271,5.5349633167,11.05018358,-4.934175421,11,32.75761147,24.53980033,23.68431477,69.16666667
859.5451584,12.67405237,8.065214964,8.065214964,6.010149915,6.010149915,3.494195557,2.300064557,29.92947196,488.3223424,0.95,1.28,1.9,-2.16,438.214,5.409992593,11.84924288,-1.443819217,14,17.72185552,36.80985867,14.38361155,88.33333333
377.0184384,7.147065708,4.29960521,5.829901953,3.087665912,4.597652954,1.619489217,0.924663766,32.74147825,269.0794321,1.085714286,1.5,1.928571429,-1.47,257.093,5.381071616,10.34365557,-4.742887023,8,7.822697123,53.37823529,13.8256584,51.1322643
313.3331203,8.719545353,4.315218178,7.034032422,2.762571574,4.403498582,2.219537082,0.970414111,13.92666351,311.0770032,1.461538462,2.153846154,2.769230769,-1.03,293.083,4.267132721,11.648339,-4.479020141,12,20.76713885,6.103966388,23.08626852,42.45996049
212.9284414,4.947264863,3.337934294,4.171300008,2.519587981,3.70285439,1.547215714,0.441709772,32.92367239,232.034804,1.4,1.833333333,2.133333333,-0.01,219.021,3.201490511,10.73776077,-4.73157435,8,7.822697123,24.91878113,13.8256584,35.14535494
128.9196845,4.03658126,2.164137591,2.164137591,1.451898132,1.451898132,0.653029673,0.252713055,27.14042744,146.0215233,1.833333333,2.0,2.333333333,-0.61,140.05,3.479710145,9.721435185,-4.399212963,7,7.822697123,6.103966388,9.088795447,34.33333333
653.4429368,10.9113027,5.796995941,5.796995941,4.675858558,4.675858558,2.837764085,1.770578623,51.93712045,263.0766924,0.96,1.45,2.45,-0.56,248.196,4.33127341,11.09478138,-1.909054049,12,0.0,31.02274752,14.63792753,57.19107713
637.2286346,12.1557283,10.20074842,10.20074842,7.575211531,7.575211531,5.744955297,3.337101367,0.0,354.1943427,1.0,1.857142857,2.285714286,-1.35,328.242,1.116826332,10.87259023,0.161806877,5,0.0,69.34789669,12.84164325,54.0
567.4311656,12.48378235,9.989945016,9.989945016,9.460175796,9.460175796,7.721373074,3.702850898,5.601050811,332.2351449,0.631578947,0.947368421,1.5,-0.09,300.228,2.198095902,7.875,-0.529907407,3,5.783244946,55.24569261,9.531400138,52.33333333
813.769624,11.27296337,6.915766907,9.346917052,5.715186527,9.346917052,6.99960067,2.002678687,15.64539425,288.1725446,1.0,1.666666667,2.166666667,-0.61,256.172,3.33127341,11.73907108,-5.011799535,4,15.64539425,32.80985867,17.9644751,42.16666667
815.9278922,10.9113027,5.985558532,7.142063201,4.574026286,6.410968633,3.97897261,2.653582929,82.44824561,427.0198993,1.0,1.75,2.3,-0.73,412.083,5.849937792,11.09944066,-5.046365557,17,15.64539425,31.57701771,31.57701771,71.66666667
95.10802962,3.680739213,2.846049894,2.846049894,1.451898132,1.451898132,0.665696688,0.265231516,12.01114612,89.04767846,1.545454546,2.545454546,2.818181818,-0.55,82.038,1.693381884,9.709768519,-1.067453704,4,12.94444173,0.0,4.794537184,23.66666667
817.8288319,9.685871848,5.86974502,5.86974502,4.14813784,4.14813784,3.710047007,2.941714722,6.103966388,272.0684735,1.1875,1.78125,2.5625,-2.95,260.16,1.848454526,12.97456314,-0.293932387,5,10.96924436,0.0,0.0,53.76602905
1101.893259,15.67114151,8.990227869,12.53911687,6.087249213,10.56378266,5.728266618,2.834712842,90.65893834,382.1310265,1.035087719,1.701754386,2.385964912,-2.48,354.106,6.810728143,12.67643586,-5.596242811,29,69.14135342,69.41002225,36.81415958,113.8545889
327.3995915,5.68154055,3.319073261,3.319073261,2.460936517,2.460936517,1.611120285,0.846002681,0.0,164.0473441,1.166666667,1.916666667,2.5,-1.85,156.096,1.81233238,10.24373446,0.547453704,2,0.0,0.0,6.420821623,34.41666667
289.9017745,7.130228955,4.545034953,4.545034953,3.081213825,3.081213825,2.180638046,1.770578623,12.01114612,244.0252883,1.4,2.0,2.6,-1.55,232.125,1.520844812,10.37864182,-0.933313492,3,5.969305288,12.46266245,4.794537184,46.5
706.0290036,13.12880541,9.981875037,12.83370946,7.815330565,10.74384334,7.596536283,6.654489283,94.59203329,530.0702767,0.972972973,1.317073171,1.837209302,-1.36,506.124,8.375260784,12.1330224,-5.627087584,20,21.42863919,61.41178456,36.75648535,92.29156176
55.913403,1.27005561,1.233968388,1.233968388,0.643738543,0.643738543,0.087310213,0.0,5.969305288,88.01604399,1.833333333,2.833333333,2.833333333,-0.57,84.03,-27.04,9.0020983135,-0.851851852,2,5.969305288,6.544756406,4.794537184,21.66666667
118.0,4.27005561,2.536175465,2.536175465,1.933552378,1.933552378,1.101981808,0.463367936,17.98045141,132.0422587,1.538461539,2.153846154,2.538461539,-1.1,124.051,3.479710145,10.01574074,-1.35407124,5,11.93861058,6.420821623,9.589074368,32.16666667
292.4920898,5.112590865,2.816496581,2.816496581,2.24972252,2.24972252,1.664651573,0.695328144,5.969305288,154.0266087,0.888888889,1.5,2.0,-1.71,148.073,1.402156142,10.01574074,-1.002013889,4,5.969305288,0.0,0.0,37.66666667
123.2192809,4.66390246,2.199358737,2.199358737,1.558815725,1.558815725,0.746565644,0.231246181,6.103966388,131.0582431,1.6,2.1,2.4,-0.98,118.071,1.073981897,10.03078704,-0.669907407,4,0.0,6.103966388,0.0,27.83333333
195.9839845,4.180739213,2.816576821,2.816576821,1.816576821,1.816576821,0.98640468,0.370081651,24.14267715,148.0371734,1.285714286,1.857142857,2.428571429,-1.1,140.05,1.520844812,10.63276221,-1.35407124,5,11.93861058,12.46266245,9.589074368,38.0
178.3185567,3.625897658,2.268580801,2.268580801,1.51639778,1.51639778,0.770820393,0.262560609,11.72847016,132.0422587,1.333333333,1.888888889,2.222222222,-1.51,124.12,0.979577193,10.03078704,-0.931481482,4,5.969305288,0.0,0.0,29.33333333
240.2879489,6.270856948,3.492858618,6.968908462,2.634453445,3.409975976,2.087414647,0.895229535,15.64539425,259.045703,0.909090909,1.545454546,2.272727273,-0.82,245.039,4.92,10.00277778,-5.066255336,9,15.64539425,6.103966388,22.91445385,18.16666667
749.8279146,22.30502486,17.0448179,17.0448179,11.17033152,11.17033152,8.172950381,5.742694137,11.5703561,536.4382018,0.538461539,1.246153846,1.846153846,-2.0,480.44,6.340154934,10.09087065,-0.128317744,3,0.0,57.47053937,0.0,74.83333333
527.0595847,7.18154055,4.947240859,4.947240859,3.231244179,3.231244179,2.640964787,1.065275439,11.75255023,156.0473441,1.36,1.8,2.2,-2.4,136.062,5.88,10.09087065,-0.293932387,5,5.969305288,18.88348408,9.589074368,42.83333333
1785.110653,24.42777712,15.16475322,16.82531298,12.13909364,13.39344426,10.67926501,4.601377741,89.66411768,794.1022986,0.884057971,1.52173913,2.188405797,-2.6,759.263,11.82412706,12.65118299,-5.560622239,23,38.59644025,74.37736259,46.34555972,87.50999696
333.0200383,8.35587793,5.689240358,5.689240358,4.602016779,4.602016779,1.917216701,0.898364948,12.71084835,286.047738,1.454545455,1.909090909,2.090909091,-0.6,276.159,5.863728814,11.37486064,-0.054129884,8,23.81509559,6.103966388,14.91266404,33.79609316
476.5672938,9.069447715,6.091315503,6.091315503,5.574849024,5.574849024,3.653329502,2.752534157,77.08374584,286.047738,1.311111111,1.9,2.355555556,-0.26,272.128,2.193985627,9.957268519,-0.054207294,10,0.0,19.26246487,18.34940556,75.16950111
731.1469734,10.37991785,7.713344459,7.713344459,5.526831883,5.526831883,3.97897261,2.262597736,44.87655915,368.0256959,1.357142857,2.214285714,2.928571429,-0.2,355.181,3.425514345,10.76485572,-4.824530896,10,14.10885765,24.41586555,13.8256584,44.41558957
30.26466251,1.732050808,1.0,1.0,0.223606798,0.223606798,0.087310213,0.0,0.0,75.06841391,1.181818182,1.636363636,1.636363636,-0.33,66.039,1.67,7.506944444,0.215277778,1,5.783244946,6.21460058,4.794537184,16.66666667
1166.640382,12.48378235,6.493630444,12.41292142,5.574849024,10.56378266,7.914541993,2.316482363,57.19107713,467.9736131,1.266666667,1.853658537,2.548387097,-1.3,453.021,15.03388953,11.91681348,-5.111579445,17,32.75761147,45.57260172,31.96194817,53.19683973
527.3674852,9.949160848,5.829901953,5.829901953,4.058402049,4.058402049,2.642834144,1.521045585,11.72847016,232.1007767,1.388888889,2.0,2.666666667,-1.3,216.108,1.285879653,12.37728145,-1.002013889,6,0.0,18.94560963,4.736862954,58.66666667
1335.623492,15.67114151,11.76688377,12.73476425,9.453438028,9.453438028,7.24297973,4.548946305,32.87400925,531.0291402,1.035087719,1.927586207,2.385964912,-1.63,480.44,13.50142339,12.67460161,-2.159967975,14,73.95136216,64.89719215,35.75648535,97.92873317
305.926212,5.592224153,3.320085191,3.320085191,2.383530514,2.383530514,1.404755037,0.876431185,5.969305288,176.032088,1.25,1.75,2.166666667,-1.71,168.06,1.884493381,10.23948602,-0.983263889,3,5.969305288,6.420821623,11.21535881,39.16666667
753.9788373,9.724562632,5.109060905,8.44606365,4.571993073,6.028106653,3.156477592,1.5197705,61.40791835,358.0963587,0.941176471,1.588235294,2.470588235,0.36,339.135,5.371071616,11.2380483,-5.51641443,11,23.46809137,36.80985867,23.68431477,64.25932687
170.9310205,6.092224153,3.548812137,3.548812137,2.393302454,2.393302454,1.529427618,0.770482128,36.9881866,188.1160924,1.416666667,2.25,2.666666667,-0.86,176.087,1.333916224,10.2691421,-0.880330688,5,11.75255023,32.41410324,9.531400138,39.5
802.4391766,11.61259087,9.667484268,9.667484268,6.261271941,6.261271941,4.20985912,2.964950239,0.0,326.269519,0.441176471,0.852941177,1.352941177,-0.67,290.213,14.17507358,11.06008265,-0.572913123,1,6.410095306,109.6568832,0.0,57.66354836
201.1594481,5.698377303,3.320085191,3.320085191,2.571552775,2.571552775,1.395175002,0.853593003,12.01114612,174.1116757,1.416666667,1.916666667,2.416666667,-1.35,160.088,3.535267679,10.37864182,-1.20037037,4,5.969305288,12.46266245,11.21535881,41.0
166.1710479,3.804530453,2.274563865,2.274563865,1.488714335,1.488714335,0.881731844,0.464163097,0.0,104.1069905,1.625,2.125,2.5,-0.08,88.069,0.729374857,8.669259259,0.145833333,2,0.0,17.99504393,0.0,24.33333333
279.7021006,6.485269665,4.54660986,4.54660986,2.377986731,3.479309786,1.86705949,0.930006486,37.25064869,196.9954999,0.583333333,0.916666667,1.3125,-0.24,185.02,3.201490511,10.6325463,-2.266203704,7,0.0,30.70589228,4.736862954,46.99300633
1202.056427,17.50934547,10.67564179,13.87239705,8.438717023,11.43515478,8.356325355,3.852549146,101.1989153,607.0815697,1.051282051,1.692307692,2.282051282,-1.87,580.139,7.658655558,12.28368904,-5.627087584,22,21.55257398,55.24569261,36.75648535,90.25338678
94.56842503,3.060660172,2.549300438,2.549300438,1.602616396,1.602616396,0.668452758,0.206339345,18.31189916,102.0316941,1.0,1.428571429,1.428571429,-0.94,96.041,1.280136054,9.071759259,-1.413194444,5,18.2768296,18.31189916,4.794537184,35.83333333
242.6470414,4.698377303,2.722704946,2.722704946,1.877144418,1.877144418,1.442740942,0.602585558,0.0,103.9932004,1.375,2.125,2.625,-1.38,94.97,1.807312283,9.894166667,-0.943865741,3,6.286160523,0.0,0.0,25.16666667
1785.110653,25.91094036,15.00696902,20.56731503,12.60461686,17.57212881,11.00863689,4.599175959,84.55497195,853.4545384,1.0,1.677966102,2.0,-3.23,785.425,13.3506213,12.6421127,-5.596500595,28,69.14135342,50.91206274,50.69749222,103.8064415
288.1883451,6.4721451,3.371735663,3.371735663,2.543758149,2.543758149,1.556936169,0.98640468,0.0,164.0837296,1.3,1.9,2.4,-1.77,152.108,1.335791643,5.656143963,0.171993575,2,0.0,19.44852521,0.0,23.16666667
375.9739569,5.91279002,4.932630519,4.932630519,3.056927036,3.056927036,1.749075186,1.103869886,0.0,180.0898776,1.4,2.133333333,2.866666667,-0.86,168.111,1.402156142,10.74091167,0.034279101,3,17.74406608,0.0,4.794537184,44.33333333
427.6634845,7.221032672,4.29960521,5.829901953,3.38144649,4.562570985,2.588099173,1.287269166,45.13547137,260.0297186,1.4375,2.0625,2.5625,-1.47,247.031,3.201490511,10.74091167,-4.768933691,10,7.822697123,24.53980033,13.8256584,44.41558957
1846.153326,25.91094036,15.1011891,21.68215219,12.76609285,19.54916329,12.30462627,5.276233168,84.55497195,887.1363383,0.904761905,1.523809524,2.158730159,-3.493766234,847.328,13.25303088,12.68797328,-5.575940976,28,69.14135342,122.0440162,50.69749222,113.8545889
137.7269405,4.180739213,2.817649879,2.817649879,1.883481446,1.883481446,0.909105323,0.320952523,17.98045141,160.0439901,1.2,1.7,1.8,-1.06,148.073,1.959154386,10.17550926,-1.406296296,4,11.75255023,12.46266245,9.589074368,28.83333333
150.2557124,4.538510687,3.946378816,3.946378816,2.272429169,2.272429169,1.222364621,0.671208827,0.0,130.1218464,1.5,2.083333333,2.416666667,-1.77,116.083,1.402945662,9.368055556,0.226158358,1,0.0,6.420821623,6.420821623,30.16666667
522.5419437,13.2883128,8.487079907,8.487079907,5.297097164,5.297097164,3.24195369,2.086838851,23.88763113,324.2538689,1.375,2.0,2.791666667,-1.86,290.213,5.884978727,11.05058563,-0.959395314,8,17.84579031,6.041840829,19.06280028,50.16666667
235.171784,7.913591358,4.54660986,4.54660986,3.455164039,3.455164039,2.270069222,1.48766625,29.92947196,225.0637225,1.333333333,1.933333333,2.4,-1.14,214.112,5.967511577,10.74091167,-1.454212963,6,11.93861058,37.56750392,9.589074368,53.66666667
349.645888,8.555460653,6.579932652,7.874958511,4.703462842,6.218489649,3.242573443,1.894855852,7.822697123,339.9960491,1.454545455,2.090909091,3.090909091,-0.27,326.002,4.120423229,11.09478138,-4.157523179,11,7.822697123,25.42824048,23.29938431,56.24112523
333.0200383,7.338842317,4.267025738,6.225311192,3.381002826,4.640534082,2.937401336,1.491373873,70.10178553,186.0164379,0.9375,1.5,2.3125,-0.58,180.071,8.15252159,10.74091167,-4.73157435,11,19.69918214,42.72776471,18.67786981,74.91507101
273.5028002,5.125897658,2.689532624,2.689532624,1.989052761,1.989052761,1.385031483,0.64799239,6.103966388,144.0422587,1.0,1.571428571,1.857142857,-0.61,136.062,1.335791643,10.06668981,-0.55990415,5,0.0,6.103966388,0.0,33.89821264
853.2539995,11.27118059,9.044827422,9.044827422,9.37148922,9.37148922,8.376528939,7.006477037,0.0,329.1627082,0.96,1.4,2.0,-0.56,306.212,2.498831264,10.15564626,-0.082288176,5,0.0,67.32969061,0.0,62.66666667
150.2557124,3.39384685,2.148530205,2.148530205,1.298844138,1.298844138,0.804463482,0.130267548,0.0,112.0272774,1.0,1.5,1.5,-0.4,108.056,0.650910621,4.372388588,0.231156463,1,0.0,13.02770359,0.0,22.33333333
254.583169,5.882828715,3.213877002,3.213877002,2.923475569,2.923475569,1.264280325,0.92441103,0.0,147.0531578,0.916666667,1.5,2.0,-1.64,142.093,3.47,8.899927144,-1.001157407,2,10.90292493,0.0,0.0,29.33333333
307.5637747,6.123609001,3.508652845,3.508652845,2.816708822,2.816708822,1.910460047,1.03007608,15.64539425,180.0647255,1.384615385,2.230769231,2.846153846,-0.52,172.103,1.520844812,11.30398148,-4.602803936,9,16.98174072,6.103966388,15.50961707,37.2137527
1166.640382,18.09284325,9.981875037,13.63592753,8.012199133,11.00863689,8.156477037,3.816514542,82.64301273,592.2695361,1.056603774,1.736842105,2.368421053,-1.3,522.123,8.992733564,11.25189389,-5.005530675,14,15.64539425,57.33288437,31.96194817,73.93886672
